Year	Day	Nest_number	Nest_found	UTM_E	UTM_N	Datum	Zone	Area_Name	Habitat	Distance_From	Distance_On	Fresh_Nest	Species	Predation	PredatorSpecies	ReproductiveActivity	Notes
2015	191	NHLG2-01	Systematic search	533210	8117157	NAD 27	17X	LG2	Mesic	NA	NA	No	Unknown	No	NA	No	
2015	191	NHLG2-02	Systematic search	533178	8117154	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2015	191	NHLG2-03	Systematic search	532993	8117031	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2015	191	NHLG2-04	Systematic search	533058	8117047	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2015	191	NHLG2-05	Systematic search	533111	8117038	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2015	191	NHLG2-06	Systematic search	533123	8117077	NAD 27	17X	LG2	Mesic	NA	NA	No	Brown Lemming	No	NA	No	
2015	191	NHLG2-07	Systematic search	533177	8117088	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	Yes	
2015	191	NHLG2-08	Systematic search	533202	8117094	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2015	191	NHLG2-09	Systematic search	533286	8117086	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	Yes	
2015	191	NHLG2-10	Systematic search	533278	8117083	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Collared Lemming	No	NA	Yes	
2015	191	NHLG2-11	Systematic search	533280	8117083	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Collared Lemming	No	NA	Yes	
2015	191	NHLG2-12	Systematic search	533058	8116819	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown and Collared Lemmings	Yes	Unknown	No	Compétition entre lemmings
2015	191	NHLG2-13	Systematic search	533054	8116828	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2015	191	NHLG2-14	Systematic search	533149	8116839	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2015	191	NHLG2-15	Systematic search	533254	8116874	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2015	191	NHLG2-16	Systematic search	533328	8116903	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2015	191	NHLG2-17	Systematic search	533303	8116932	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2015	191	NHLG2-18	Systematic search	533345	8116930	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2015	191	NHLG2-19	Systematic search	533306	8116865	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2015	191	NHLG2-20	Systematic search	533162	8116813	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2015	191	NHLG2-21	Systematic search	533213	8116834	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2015	191	NHLG2-22	Systematic search	533212	8116834	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2015	191	NHLG2-23	Systematic search	533159	8116833	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2015	191	NHLG2-24	Systematic search	533122	8116807	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Collared Lemming	No	NA	No	
2015	191	NHLG2-25	Systematic search	533122	8116805	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	Yes	
2015	191	NHLG2-26	Systematic search	533090	8116809	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2015	191	NHLG2-27	Systematic search	533119	8116808	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2015	191	NHLG2-28	Systematic search	533072	8116811	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2015	191	NHLG2-29	Systematic search	533074	8115919	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2015	191	NHLG2-30	Systematic search	533071	8116818	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Unknown	No	NA	No	
2015	191	NHLG2-31	Systematic search	533059	8116817	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2015	191	NHLG2-32	Systematic search	533074	8116816	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2015	191	NHLG2-33	Systematic search	533241	8116941	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2015	191	NHLG2-34	Systematic search	533146	8116805	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2015	191	NHLG2-35	Systematic search	533108	8116859	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown and Collared Lemmings	No	NA	No	
2015	191	NHLG2-36	Systematic search	533115	8116857	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Unknown	No	NA	No	
2015	191	NHLG2-37	Systematic search	533254	8117178	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2015	191	NHLG2-38	Systematic search	533249	8117183	NAD 27	17X	LG2	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2015	193	NHLX-01	Systematic search	533916	8117418	NAD 27	17X	LX2-predator exclosure	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2015	193	NHLX-02	Systematic search	533963	8117336	NAD 27	17X	LX2-predator exclosure	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2015	193	NHLX-03	Systematic search	533938	8117316	NAD 27	17X	LX2-predator exclosure	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2015	193	NHLX-04	Systematic search	534030	8117247	NAD 27	17X	LX2-predator exclosure	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2015	193	NHLX-05	Systematic search	534019	8117230	NAD 27	17X	LX2-predator exclosure	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2015	193	NHLX-06	Systematic search	534071	8117207	NAD 27	17X	LX2-predator exclosure	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2015	193	NHLX-07	Systematic search	534047	8117193	NAD 27	17X	LX2-predator exclosure	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2015	193	NHLX-08	Systematic search	534076	8117186	NAD 27	17X	LX2-predator exclosure	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2015	193	NHLX-09	Systematic search	534087	8117241	NAD 27	17X	LX2-predator exclosure	Mesic	NA	NA	Yes	Brown and Collared Lemmings	No	NA	No	
2015	193	NHLX-10	Systematic search	534059	8117225	NAD 27	17X	LX2-predator exclosure	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2015	193	NHLX-11	Systematic search	534076	8117245	NAD 27	17X	LX2-predator exclosure	Mesic	NA	NA	Yes	Collared Lemming	No	NA	Yes	
2015	193	NHLX-12	Systematic search	534043	8117244	NAD 27	17X	LX2-predator exclosure	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2015	193	NHLX-13	Systematic search	534057	8117246	NAD 27	17X	LX2-predator exclosure	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2015	193	NHLX-14	Systematic search	534014	8117312	NAD 27	17X	LX2-predator exclosure	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2015	193	NHLX-15	Systematic search	533967	8117403	NAD 27	17X	LX2-predator exclosure	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2015	193	NHLX-16	Systematic search	533935	8117430	NAD 27	17X	LX2-predator exclosure	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2015	193	NHLX-17	Systematic search	533944	8117478	NAD 27	17X	LX2-predator exclosure	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2015	193	NHLX-18	Systematic search	533961	8117453	NAD 27	17X	LX2-predator exclosure	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2015	193	NHLX-19	Systematic search	533959	8117447	NAD 27	17X	LX2-predator exclosure	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2015	193	NHLX-20	Systematic search	533975	8117457	NAD 27	17X	LX2-predator exclosure	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2015	193	NHLX-21	Systematic search	533962	8117443	NAD 27	17X	LX2-predator exclosure	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2015	193	NHLX-22	Systematic search	533982	8117457	NAD 27	17X	LX2-predator exclosure	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2015	193	NHLX-23	Systematic search	533987	8117410	NAD 27	17X	LX2-predator exclosure	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2015	193	NHLX-24	Systematic search	533974	8117401	NAD 27	17X	LX2-predator exclosure	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2015	193	NHLX-25	Systematic search	533989	8117403	NAD 27	17X	LX2-predator exclosure	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2015	193	NHLX-26	Systematic search	534007	8117374	NAD 27	17X	LX2-predator exclosure	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2015	193	NHLX-27	Systematic search	534056	8117337	NAD 27	17X	LX2-predator exclosure	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2015	193	NHLX-28	Systematic search	534043	8117320	NAD 27	17X	LX2-predator exclosure	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2015	193	NHLX-29	Systematic search	534057	8117302	NAD 27	17X	LX2-predator exclosure	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2015	193	NHLX-30	Systematic search	534097	8117261	NAD 27	17X	LX2-predator exclosure	Mesic	NA	NA	Yes	Collared Lemming	No	NA	No	peau et poils (2-3 touffes)
2015	193	NHLX-31	Systematic search	534097	8117261	NAD 27	17X	LX2-predator exclosure	Mesic	NA	NA	Yes	Collared Lemming	No	NA	No	
2015	193	NHLX-32	Systematic search	534101	8117266	NAD 27	17X	LX2-predator exclosure	Mesic	NA	NA	Yes	Brown Lemming	No	NA	Yes	
2015	193	NHLX-33	Systematic search	534145	8117280	NAD 27	17X	LX2-predator exclosure	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2015	193	NHLX-34	Systematic search	534124	8117281	NAD 27	17X	LX2-predator exclosure	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2015	193	NHLX-35	Systematic search	534112	8117311	NAD 27	17X	LX2-predator exclosure	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2015	193	NHLX-36	Systematic search	534089	8117334	NAD 27	17X	LX2-predator exclosure	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2015	193	NHLX-37	Systematic search	534062	8117353	NAD 27	17X	LX2-predator exclosure	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2015	193	NHLX-38	Systematic search	534029	8117443	NAD 27	17X	LX2-predator exclosure	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2015	193	NHLX-39	Systematic search	534020	8117437	NAD 27	17X	LX2-predator exclosure	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2015	193	NHLX-40	Systematic search	534006	8117483	NAD 27	17X	LX2-predator exclosure	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2015	193	NHLX-41	Systematic search	534035	8117517	NAD 27	17X	LX2-predator exclosure	Mesic	NA	NA	Yes	Brown Lemming	No	NA	Yes	
2015	193	NHLX-42	Systematic search	534021	8117510	NAD 27	17X	LX2-predator exclosure	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2015	193	NHLX-43	Systematic search	534026	8117386	NAD 27	17X	LX2-predator exclosure	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2015	193	NHLX-44	Systematic search	534003	8117503	NAD 27	17X	LX2-predator exclosure	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2015	193	NHLX-45	Systematic search	534058	8117495	NAD 27	17X	LX2-predator exclosure	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2015	193	NHLX-46	Systematic search	534048	8117480	NAD 27	17X	LX2-predator exclosure	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2015	193	NHLX-47	Systematic search	534056	8117461	NAD 27	17X	LX2-predator exclosure	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2015	193	NHLX-48	Systematic search	534060	8117463	NAD 27	17X	LX2-predator exclosure	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2015	193	NHLX-49	Systematic search	534127	8117347	NAD 27	17X	LX2-predator exclosure	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2015	193	NHLX-50	Systematic search	534127	8117349	NAD 27	17X	LX2-predator exclosure	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2015	193	NHLX-51	Systematic search	534124	8117351	NAD 27	17X	LX2-predator exclosure	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2015	193	NHLX-52	Systematic search	534024	8117551	NAD 27	17X	LX2-predator exclosure	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2015	193	NHLX-53	Systematic search	534024	8117551	NAD 27	17X	LX2-predator exclosure	Mesic	NA	NA	Yes	Brown Lemming	No	NA	No	
2015	179	TH02-1	Systematic search	533690	8118284	NAD 27	17X	TH02	Wetland	14.5	NA	Yes	Brown Lemming	No	NA	No	
2015	187	TH04-1	Systematic search	536472	8120620	NAD 27	17X	TH04	Wetland	6.1	NA	Yes	Brown Lemming	No	NA	No	
2015	187	TH04-2	Systematic search	536473	8120616	NAD 27	17X	TH04	Wetland	7	NA	Yes	Brown Lemming	No	NA	Yes	
2015	187	TH04-3	Systematic search	536474	8120618	NAD 27	17X	TH04	Wetland	5.5	NA	Yes	Brown Lemming	No	NA	Yes	
2015	184	TH05-1	Systematic search	534493	8118824	NAD 27	17X	TH05	Wetland	11.2	NA	Yes	Brown Lemming	No	NA	No	
2015	184	TH05-2	Systematic search	534485	8118859	NAD 27	17X	TH05	Wetland	0.6	NA	Yes	Brown Lemming	No	NA	No	
2015	184	TH05-3	Systematic search	534467	8118898	NAD 27	17X	TH05	Wetland	18.7	NA	Yes	Brown Lemming	No	NA	No	
2015	184	TH05-4	Systematic search	534489	8119143	NAD 27	17X	TH05	Wetland	10.9	NA	Yes	Brown Lemming	No	NA	No	
2015	187	TH06-1	Systematic search	537488	8120780	NAD 27	17X	TH06	Wetland	2.4	NA	Yes	Brown Lemming	No	NA	No	
2015	187	TH06-2	Systematic search	537468	8121111	NAD 27	17X	TH06	Wetland	1.3	NA	Yes	Brown Lemming	No	NA	No	
2015	187	TH08-1	Systematic search	535907	8119948	NAD 27	17X	TH08	Wetland	1.3	NA	Yes	Brown Lemming	No	NA	No	
2015	187	TH08-2	Systematic search	535925	8119914	NAD 27	17X	TH08	Wetland	1.2	NA	Yes	Brown Lemming	No	NA	No	
2015	181	TH10-1	Systematic search	532474	8117942	NAD 27	17X	TH10	Wetland	9	NA	Yes	Brown Lemming	No	NA	Yes	
2015	187	TH16-1	Systematic search	537136	8120962	NAD 27	17X	TH16a	Wetland	1.9	NA	Yes	Brown Lemming	No	NA	No	
2015	181	TH19-1	Systematic search	532753	8118189	NAD 27	17X	TH19a	Wetland	4.5	NA	Yes	Brown Lemming	No	NA	No	
2015	187	TH20-1	Systematic search	536877	8120996	NAD 27	17X	TH20	Wetland	10.6	NA	Yes	Brown Lemming	No	NA	No	
2015	183	TM02-1	Systematic search	530026	8114790	NAD 27	17X	TM02a	Mesic	4.9	NA	Yes	Brown Lemming	No	NA	No	
2015	183	TM02-2	Systematic search	530050	8115064	NAD 27	17X	TM02a	Mesic	5.6	NA	Yes	Brown Lemming	No	NA	No	
2015	185	TM03-1	Systematic search	537719	8119093	NAD 27	17X	TM03	Mesic	0	NA	Yes	Brown Lemming	No	NA	No	
2015	186	TM05-1	Systematic search	530983	8115914	NAD 27	17X	TM05	Mesic	12.4	NA	Yes	Brown Lemming	No	NA	Yes	
2015	186	TM05-2	Systematic search	530979	8115922	NAD 27	17X	TM05	Mesic	9.6	NA	Yes	Brown Lemming	No	NA	Yes	
2015	190	TM06-1	Systematic search	536542	8114158	NAD 27	17X	TM06	Mesic	5.5	NA	Yes	Collared Lemming	No	NA	No	
2015	190	TM06-2	Systematic search	536546	8114177	NAD 27	17X	TM06	Mesic	11	NA	Yes	Collared Lemming	No	NA	No	
2015	190	TM06-3	Systematic search	536532	8114184	NAD 27	17X	TM06	Mesic	0.7	NA	Yes	Collared Lemming	No	NA	Yes	
2015	190	TM06-4	Systematic search	536535	8114224	NAD 27	17X	TM06	Mesic	7.5	NA	Yes	Brown Lemming	No	NA	No	
2015	182	TM07-1	Systematic search	533108	8115753	NAD 27	17X	TM07	Mesic	1	NA	Yes	Brown Lemming	No	NA	Yes	
2015	183	TM08-1	Systematic search	529488	8113536	NAD 27	17X	TM08	Mesic	22.5	NA	Yes	Collared Lemming	No	NA	No	
2015	183	TM08-2	Systematic search	529487	8113539	NAD 27	17X	TM08	Mesic	22.1	NA	Yes	Brown Lemming	No	NA	No	
2015	183	TM08-3	Systematic search	529464	8113549	NAD 27	17X	TM08	Mesic	3.6	NA	Yes	Brown Lemming	No	NA	No	
2015	183	TM08-4	Systematic search	529468	8113735	NAD 27	17X	TM08	Mesic	0.3	NA	Yes	Brown Lemming	No	NA	No	
2015	180	TM09-1	Systematic search	536989	8116355	NAD 27	17X	TM09	Mesic	4	NA	Yes	Brown Lemming	No	NA	No	
2015	180	TM09-2	Systematic search	536989	8116355	NAD 27	17X	TM09	Mesic	4	NA	Yes	Brown Lemming	No	NA	No	
2015	180	TM09-3	Systematic search	536987	8116353	NAD 27	17X	TM09	Mesic	0	NA	Yes	Brown Lemming	No	NA	No	
2015	180	TM09-4	Systematic search	536990	8116263	NAD 27	17X	TM09	Mesic	0	NA	Yes	Brown Lemming	No	NA	No	
2015	182	TM11-1	Systematic search	534010	8116090	NAD 27	17X	TM11	Mesic	8	NA	Yes	Collared Lemming	No	NA	No	
2015	182	TM11-2	Systematic search	534011	8116088	NAD 27	17X	TM11	Mesic	7.5	NA	Yes	Brown Lemming	No	NA	No	
2015	182	TM11-3	Systematic search	534012	8116088	NAD 27	17X	TM11	Mesic	7	NA	Yes	Brown Lemming	No	NA	No	
2015	182	TM11-4	Systematic search	534032	8115816	NAD 27	17X	TM11	Mesic	21	NA	Yes	Brown Lemming	No	NA	Yes	
2015	180	TM12-1	Systematic search	535266	8117829	NAD 27	17X	TM12	Mesic	4	NA	Yes	Brown Lemming	No	NA	No	
2015	180	TM12-2	Systematic search	535273	8117679	NAD 27	17X	TM12	Mesic	4	NA	Yes	Brown Lemming	No	NA	No	
2015	180	TM13-1	Systematic search	534522	8116856	NAD 27	17X	TM13	Mesic	6.5	NA	Yes	Brown Lemming	No	NA	Yes	
2015	185	TM15-1	Systematic search	536514	8118613	NAD 27	17X	TM15	Mesic	12.1	NA	Yes	Brown Lemming	No	NA	No	
2015	185	TM15-2	Systematic search	536515	8118569	NAD 27	17X	TM15	Mesic	11.5	NA	Yes	Brown Lemming	No	NA	No	
2015	185	TM15-3	Systematic search	536513	8118571	NAD 27	17X	TM15	Mesic	12	NA	Yes	Collared Lemming	No	NA	No	
2015	180	TM16-1	Systematic search	535008	8116323	NAD 27	17X	TM16	Mesic	8.5	NA	Yes	Collared Lemming	No	NA	No	
2015	180	TM16-2	Systematic search	535012	8116500	NAD 27	17X	TM16	Mesic	1.5	NA	Yes	Collared Lemming	No	NA	No	
2015	180	TM16-3	Systematic search	535011	8116571	NAD 27	17X	TM16	Mesic	4.5	NA	Yes	Collared Lemming	No	NA	No	
2015	183	TM17-1	Systematic search	530009	8115188	NAD 27	17X	TM17	Mesic	12.6	NA	Yes	Brown Lemming	No	NA	No	
2015	183	TM17-2	Systematic search	530019	8115193	NAD 27	17X	TM17	Mesic	1.9	NA	Yes	Brown Lemming	No	NA	No	
2015	183	TM17-3	Systematic search	530016	8115224	NAD 27	17X	TM17	Mesic	1	NA	Yes	Brown Lemming	No	NA	No	
2015	180	TM18-1	Systematic search	535177	8117951	NAD 27	17X	TM18	Mesic	2	NA	Yes	Brown Lemming	No	NA	No	
2015	180	TM18-2	Systematic search	535179	8117996	NAD 27	17X	TM18	Mesic	3	NA	Yes	Brown Lemming	No	NA	No	
2015	180	TM18-3	Systematic search	535180	8118148	NAD 27	17X	TM18	Mesic	1.5	NA	Yes	Brown Lemming	No	NA	Yes	
2015	180	TM18-4	Systematic search	535178	8118220	NAD 27	17X	TM18	Mesic	3	NA	Yes	Brown Lemming	No	NA	No	
2015	186	TM19-1	Systematic search	531507	8111037	NAD 27	17X	TM19	Mesic	3.5	NA	Yes	Brown Lemming	No	NA	Yes	
2015	186	TM19-2	Systematic search	531505	8116021	NAD 27	17X	TM19	Mesic	0.5	NA	Yes	Brown Lemming	No	NA	No	
2015	186	TM19-3	Systematic search	531502	8116023	NAD 27	17X	TM19	Mesic	1.9	NA	Yes	Brown Lemming	No	NA	No	
2015	186	TM19-3	Systematic search	531506	8116024	NAD 27	17X	TM19	Mesic	1.9	NA	Yes	Brown Lemming	No	NA	No	
2015	186	TM19-4	Systematic search	531526	8115763	NAD 27	17X	TM19	Mesic	1.3	NA	Yes	Collared Lemming	No	NA	Yes	
2015	185	TM20-1	Systematic search	536008	8118573	NAD 27	17X	TM20	Mesic	0.4	NA	Yes	Brown Lemming	No	NA	Yes	
2015	185	TM20-2	Systematic search	536011	8118574	NAD 27	17X	TM20	Mesic	3.1	NA	Yes	Brown Lemming	No	NA	No	
2015	185	TM20-3	Systematic search	535999	8118625	NAD 27	17X	TM20	Mesic	0.8	NA	Yes	Brown Lemming	No	NA	No	
2015	190	TR01-1	Systematic search	533596	8112391	NAD 27	17X	TR01	Riparian	8	NA	Yes	Brown Lemming	No	NA	Yes	
2015	190	TR01-2	Systematic search	533602	8112429	NAD 27	17X	TR01	Riparian	13.2	NA	Yes	Brown Lemming	No	NA	No	
2015	190	TR01-3	Systematic search	533638	8112430	NAD 27	17X	TR01	Riparian	16.3	NA	Yes	Brown Lemming	No	NA	Yes	
2015	190	TR01-4	Systematic search	533697	8112597	NAD 27	17X	TR01	Riparian	10.6	NA	Yes	Collared Lemming	No	NA	Yes	
2015	190	TR02-1	Systematic search	534630	8113612	NAD 27	17X	TR02	Riparian	23.8	NA	Yes	Brown Lemming	No	NA	No	
2015	190	TR02-2	Systematic search	534673	8113689	NAD 27	17X	TR02	Riparian	22.9	NA	Yes	Brown Lemming	No	NA	No	
2015	190	TR02-3	Systematic search	534673	8113696	NAD 27	17X	TR02	Riparian	28.3	NA	Yes	Brown Lemming	No	NA	No	
2015	190	TR02-4	Systematic search	534628	8113687	NAD 27	17X	TR02	Riparian	15.7	NA	Yes	Brown Lemming	No	NA	Yes	
2015	190	TR02-5	Systematic search	534482	8113707	NAD 27	17X	TR02	Riparian	14.5	NA	Yes	Brown Lemming	No	NA	Yes	
2015	185	TR03-1	Systematic search	535633	8118014	NAD 27	17X	TR03	Riparian	1.8	NA	Yes	Collared Lemming	No	NA	Yes	
2015	190	TR05-1	Systematic search	535946	8113245	NAD 27	17X	TR05	Riparian	7.9	NA	Yes	Collared Lemming	No	NA	Yes	
2015	190	TR05-10	Systematic search	535796	8113565	NAD 27	17X	TR05	Riparian	8.1	NA	Yes	Collared Lemming	Yes	Ermine	No	
2015	190	TR05-11	Systematic search	535813	8113609	NAD 27	17X	TR05	Riparian	2.9	NA	Yes	Collared Lemming	No	NA	Yes	
2015	190	TR05-2	Systematic search	535935	8113269	NAD 27	17X	TR05	Riparian	6.8	NA	Yes	Brown Lemming	No	NA	Yes	
2015	190	TR05-3	Systematic search	535929	8113274	NAD 27	17X	TR05	Riparian	10.5	NA	Yes	Brown Lemming	No	NA	No	
2015	190	TR05-4	Systematic search	535889	8113348	NAD 27	17X	TR05	Riparian	7	NA	Yes	Brown Lemming	No	NA	No	
2015	190	TR05-5	Systematic search	535826	8113448	NAD 27	17X	TR05	Riparian	2.4	NA	Yes	Brown Lemming	No	NA	Yes	
2015	190	TR05-6	Systematic search	535783	8113518	NAD 27	17X	TR05	Riparian	14.1	NA	Yes	Brown Lemming	No	NA	No	
2015	190	TR05-7	Systematic search	535801	8113550	NAD 27	17X	TR05	Riparian	0.3	NA	Yes	Brown Lemming	No	NA	No	
2015	190	TR05-8	Systematic search	535798	8113548	NAD 27	17X	TR05	Riparian	2.5	NA	Yes	Collared Lemming	No	NA	Yes	
2015	190	TR05-9	Systematic search	535797	8113565	NAD 27	17X	TR05	Riparian	7.8	NA	Yes	Brown Lemming	No	NA	No	
2015	183	TR06-1	Systematic search	531750	8113547	NAD 27	17X	TR06	Riparian	2.3	NA	Yes	Brown Lemming	No	NA	No	
2015	183	TR06-10	Systematic search	531372	8113457	NAD 27	17X	TR06	Riparian	1.2	NA	Yes	Collared Lemming	No	NA	No	
2015	183	TR06-11	Systematic search	531301	8113445	NAD 27	17X	TR06	Riparian	19.5	NA	Yes	Brown Lemming	No	NA	No	
2015	183	TR06-2	Systematic search	531722	8113513	NAD 27	17X	TR06	Riparian	10.5	NA	Yes	Brown Lemming	No	NA	Yes	
2015	183	TR06-3	Systematic search	531709	8113512	NAD 27	17X	TR06	Riparian	12.2	NA	Yes	Brown Lemming	Yes	Ermine	Yes	LEMMING FUR AGAINST THE WALL INSIDE THE NEST
2015	183	TR06-4	Systematic search	531708	8113511	NAD 27	17X	TR06	Riparian	13	NA	Yes	Collared Lemming	Yes	Unknown	Yes	6 DEAD BABIES INSIDE THE NEST
2015	183	TR06-5	Systematic search	531659	8113540	NAD 27	17X	TR06	Riparian	14.5	NA	Yes	Brown Lemming	No	NA	No	
2015	183	TR06-6	Systematic search	531639	8113528	NAD 27	17X	TR06	Riparian	0	NA	Yes	Collared Lemming	No	NA	No	
2015	183	TR06-7	Systematic search	531608	8113531	NAD 27	17X	TR06	Riparian	0.5	NA	Yes	Brown Lemming	No	NA	No	
2015	183	TR06-8	Systematic search	531521	8113519	NAD 27	17X	TR06	Riparian	14.7	NA	Yes	Brown Lemming	No	NA	No	
2015	183	TR06-9	Systematic search	531398	8113468	NAD 27	17X	TR06	Riparian	10.8	NA	Yes	Brown Lemming	No	NA	No	
2015	190	TR07-1	Systematic search	536963	8114087	NAD 27	17X	TR07	Riparian	5.3	NA	Yes	Brown Lemming	No	NA	No	
2015	190	TR07-10	Systematic search	537060	8114435	NAD 27	17X	TR07	Riparian	4.1	NA	Yes	Brown Lemming	No	NA	No	
2015	190	TR07-11	Systematic search	537061	8114441	NAD 27	17X	TR07	Riparian	7.4	NA	Yes	Brown Lemming	No	NA	Yes	
2015	190	TR07-2	Systematic search	536962	8114088	NAD 27	17X	TR07	Riparian	5.9	NA	Yes	Collared Lemming	No	NA	Yes	
2015	190	TR07-3	Systematic search	536925	8114264	NAD 27	17X	TR07	Riparian	14	NA	Yes	Brown Lemming	No	NA	No	
2015	190	TR07-4	Systematic search	536951	8114284	NAD 27	17X	TR07	Riparian	17.5	NA	Yes	Brown Lemming	No	NA	No	
2015	190	TR07-5	Systematic search	537070	8114367	NAD 27	17X	TR07	Riparian	15.6	NA	Yes	Collared Lemming	No	NA	No	
2015	190	TR07-6	Systematic search	537042	8114374	NAD 27	17X	TR07	Riparian	10.9	NA	Yes	Brown Lemming	No	NA	No	
